repo_watch,repo_name,repo_owner,repo_link,repo_dcount,repo_ref,repo_forks,repo_last_mod,repo_stars,page,repo_desc
120,302,,2018-01-13T00:30:48Z,,23,,Recurrent & convolutional neural network modules,https://github.com/taolei87/rcnn,https://github.com/taolei87,https://github.com/taolei87/rcnn
74,223,,2017-12-27T04:01:47Z,,15,,Semantic Segmentation for Aerial / Satellite Images with Convolutional Neural Networks including an unofficial implementation of Volodymyr Mnih's methods,https://github.com/mitmul/ssai-cnn,https://github.com/mitmul,https://github.com/mitmul/ssai-cnn
107,106,,2016-04-02T09:32:44Z,,17,,Vectorized implementation of convolutional neural networks (CNN) in Matlab for both visual recognition and image processing.,https://github.com/jimmy-ren/vcnn_double-bladed,https://github.com/jimmy-ren,https://github.com/jimmy-ren/vcnn_double-bladed
99,209,,2019-01-03T20:27:20Z,,14,,Multi-view CNN (MVCNN) for shape recognition,https://github.com/suhangpro/mvcnn,https://github.com/suhangpro,https://github.com/suhangpro/mvcnn
65,162,,2016-09-21T18:09:33Z,,16,,"Code for ICCV 2015 paper ""Context-aware CNNs for person head detection""",https://github.com/aosokin/cnn_head_detection,https://github.com/aosokin,https://github.com/aosokin/cnn_head_detection
268,607,,2018-08-25T17:46:45Z,,43,,Parallel Faster R-CNN implementation with MXNet.,https://github.com/ijkguo/mx-rcnn,https://github.com/ijkguo,https://github.com/ijkguo/mx-rcnn
66,166,,2017-04-19T18:55:33Z,,16,,Volumetric CNN for feature extraction and object classification on 3D data.,https://github.com/charlesq34/3dcnn.torch,https://github.com/charlesq34,https://github.com/charlesq34/3dcnn.torch
20,58,,2015-09-17T17:08:00Z,,6,,Flattened convolutional neural networks (1D convolution modules for Torch nn),https://github.com/jhjin/flattened-cnn,https://github.com/jhjin,https://github.com/jhjin/flattened-cnn
42,78,,2016-03-24T02:37:11Z,,11,,Low-rank convolutional neural networks,https://github.com/chengtaipu/lowrankcnn,https://github.com/chengtaipu,https://github.com/chengtaipu/lowrankcnn
46,60,,2017-04-22T05:25:28Z,,8,,Using Convolutional Neural Networks (CNN) for Semantic Segmentation of Breast Cancer Lesions (BRCA). Master's thesis,https://github.com/ecobost/cnn4brca,https://github.com/ecobost,https://github.com/ecobost/cnn4brca
13,21,,2016-03-22T13:47:49Z,,5,,A CNN practical focusing on image to image regression,https://github.com/vedaldi/practical-cnn-reg,https://github.com/vedaldi,https://github.com/vedaldi/practical-cnn-reg
25,53,,2016-05-03T15:59:17Z,,5,,[ICCV 2015] Framework for optimizing CNNs with linear constraints for Semantic Segmentation,https://github.com/pathak22/ccnn,https://github.com/pathak22,https://github.com/pathak22/ccnn
51,56,,2016-11-22T10:03:26Z,,8,,This is a matlab-code implementation of convolutional neural network,https://github.com/xuzhenqi/cnn,https://github.com/xuzhenqi,https://github.com/xuzhenqi/cnn
90,172,,2019-03-02T20:25:16Z,,10,,Segment-CNN: A Framework for Temporal Action Localization in Untrimmed Videos via Multi-stage CNNs,https://github.com/zhengshou/scnn,https://github.com/zhengshou,https://github.com/zhengshou/scnn
